epoch,step,train/alpha_effective,train/closure_ratio,train/dir_trace,train/edge_trace_sum,train/loss,train/whitening,val/alpha_effective,val/closure_defect_frobenius,val/closure_ratio,val/dir_trace,val/edge_trace_sum,val/loss,val/whitening,val_score
31,5599,0.2000003457069397,0.18838149309158325,74.59774017333984,189.84890747070312,-88.43677520751953,0.01792151667177677,,,,,,,,
32,5774,0.2000003457069397,0.18567436933517456,74.94554901123047,190.47164916992188,-89.25566101074219,0.017903244122862816,,,,,,,,
33,5949,0.2000003457069397,0.185385063290596,75.15731811523438,190.84336853027344,-89.57881927490234,0.01790052279829979,,,,,,,,
34,6124,0.2000003457069397,0.18545404076576233,75.20954895019531,191.3056182861328,-89.71465301513672,0.017886970192193985,,,,,,,,
35,6299,0.2000003457069397,0.18368695676326752,75.33739471435547,191.40684509277344,-90.08894348144531,0.017908453941345215,,,,,,,,
36,6474,0.2000003457069397,0.18103176355361938,75.69306182861328,191.96311950683594,-90.89570617675781,0.017933327704668045,,,,,,,,
37,6649,0.2000003457069397,0.18219201266765594,75.92578125,192.31118774414062,-91.04952239990234,0.017928386107087135,,,,,,,,
38,6824,0.2000003457069397,0.18205776810646057,76.16099548339844,192.8468017578125,-91.40904998779297,0.017924290150403976,,,,,,,,
39,6999,,,,,,,0.20000001788139343,3.9288785457611084,0.20495688915252686,73.9236068725586,190.84188842773438,-85.83930969238281,0.0182073675096035,85.83930969238281
39,6999,0.2000003457069397,0.18142260611057281,76.46949005126953,193.28683471679688,-91.88679504394531,0.01795099675655365,,,,,,,,
40,7174,0.2000003457069397,0.17936962842941284,76.73625946044922,193.61521911621094,-92.48200225830078,0.017967060208320618,,,,,,,,
41,7349,0.2000003457069397,0.17934037744998932,76.78340148925781,193.90504455566406,-92.59085083007812,0.017984539270401,,,,,,,,
42,7524,0.2000003457069397,0.17710721492767334,77.00614166259766,194.1945343017578,-93.15734100341797,0.017989125102758408,,,,,,,,
43,7699,0.2000003457069397,0.17598730325698853,77.15709686279297,194.26345825195312,-93.46546936035156,0.017989888787269592,,,,,,,,
44,7874,0.2000003457069397,0.1744018942117691,77.46832275390625,194.69862365722656,-94.06664276123047,0.018012454733252525,,,,,,,,
45,8049,0.2000003457069397,0.17489281296730042,77.3314208984375,194.7429962158203,-93.87571716308594,0.018034836277365685,,,,,,,,
46,8224,0.2000003457069397,0.17535530030727386,77.38925170898438,194.8025665283203,-93.88623046875,0.01805424690246582,,,,,,,,
47,8399,0.2000003457069397,0.17309387028217316,77.6006088256836,195.10562133789062,-94.44764709472656,0.018067527562379837,,,,,,,,
48,8574,0.2000003457069397,0.1724909245967865,77.83724212646484,195.34219360351562,-94.8087387084961,0.018107794225215912,,,,,,,,
49,8749,,,,,,,0.20000001788139343,3.9113035202026367,0.2010091096162796,74.71216583251953,192.1084442138672,-87.38636016845703,0.018328957259655,87.38636016845703
49,8749,0.2000003457069397,0.17167945206165314,77.69850158691406,195.47259521484375,-94.79989624023438,0.018152456730604172,,,,,,,,
50,8924,0.2000003457069397,0.17129287123680115,77.94375610351562,195.67576599121094,-95.13525390625,0.01817171461880207,,,,,,,,
51,9099,0.2000003457069397,0.17072314023971558,78.06259155273438,195.8877716064453,-95.369384765625,0.01818058080971241,,,,,,,,
52,9274,0.2000003457069397,0.16975393891334534,78.26454162597656,195.9639129638672,-95.71060180664062,0.01821122132241726,,,,,,,,
53,9449,0.2000003457069397,0.168553426861763,78.23785400390625,196.1813201904297,-95.88105773925781,0.018244534730911255,,,,,,,,
54,9624,0.2000003457069397,0.1690441220998764,78.2947006225586,196.03524780273438,-95.8458251953125,0.018298793584108353,,,,,,,,
55,9799,0.2000003457069397,0.16864033043384552,78.43753814697266,196.44009399414062,-96.12129211425781,0.018310977146029472,,,,,,,,
56,9974,0.2000003457069397,0.1657339185476303,78.77261352539062,196.7324981689453,-96.88678741455078,0.01835283637046814,,,,,,,,
57,10149,0.2000003457069397,0.16636550426483154,78.82382202148438,196.57716369628906,-96.82610321044922,0.018362540751695633,,,,,,,,
58,10324,0.2000003457069397,0.16496284306049347,78.76069641113281,197.11097717285156,-97.04926300048828,0.01839456707239151,,,,,,,,
59,10499,,,,,,,0.20000001788139343,3.8577141761779785,0.19251814484596252,75.85762023925781,194.15150451660156,-90.0271224975586,0.01847464218735695,90.0271224975586
59,10499,0.2000003457069397,0.16436049342155457,78.96755981445312,196.914794921875,-97.29397583007812,0.01842082105576992,,,,,,,,
60,10674,0.2000003457069397,0.16413617134094238,78.97516632080078,197.0005645751953,-97.34741973876953,0.0184343084692955,,,,,,,,
61,10849,0.2000003457069397,0.16335353255271912,79.11909484863281,197.43507385253906,-97.6783676147461,0.0184743981808424,,,,,,,,
62,11024,0.2000003457069397,0.16270652413368225,79.31197357177734,197.3830108642578,-97.94364929199219,0.018519729375839233,,,,,,,,
63,11199,0.2000003457069397,0.16130146384239197,79.46578979492188,197.47232055664062,-98.29515838623047,0.01851975917816162,,,,,,,,
64,11374,0.2000003457069397,0.16268575191497803,79.3337631225586,197.56817626953125,-98.00506591796875,0.01856658048927784,,,,,,,,
65,11549,0.2000003457069397,0.160560742020607,79.43318939208984,197.91009521484375,-98.44483184814453,0.018594328314065933,,,,,,,,
66,11724,0.2000003457069397,0.1606443077325821,79.64099884033203,197.97671508789062,-98.65525817871094,0.018609004095196724,,,,,,,,
67,11899,0.2000003457069397,0.15950573980808258,79.65257263183594,197.98007202148438,-98.81317901611328,0.018637102097272873,,,,,,,,
68,12074,0.2000003457069397,0.1589668095111847,79.7455062866211,198.3511199951172,-99.04927825927734,0.01866896264255047,,,,,,,,
69,12249,,,,,,,0.20000001788139343,3.794051170349121,0.18450060486793518,76.71755981445312,195.4806671142578,-92.1787338256836,0.018879717215895653,92.1787338256836
69,12249,0.2000003457069397,0.1578681617975235,79.87873077392578,198.49220275878906,-99.35130310058594,0.018702328205108643,,,,,,,,
70,12424,0.2000003457069397,0.15885910391807556,79.92063903808594,198.4422607421875,-99.25641632080078,0.01872236840426922,,,,,,,,
71,12599,0.2000003457069397,0.15745088458061218,80.06840515136719,198.68975830078125,-99.63389587402344,0.018743878230452538,,,,,,,,
72,12774,0.2000003457069397,0.1580726057291031,80.01835632324219,198.29835510253906,-99.42599487304688,0.01876346580684185,,,,,,,,
73,12949,0.2000003457069397,0.1570478230714798,80.21000671386719,198.62899780273438,-99.81488037109375,0.018781840801239014,,,,,,,,
74,13124,0.2000003457069397,0.15543392300605774,80.26985931396484,199.207275390625,-100.19696807861328,0.018811285495758057,,,,,,,,
75,13299,0.2000003457069397,0.15519511699676514,80.31547546386719,198.89056396484375,-100.20968627929688,0.018846208229660988,,,,,,,,
76,13474,0.2000003457069397,0.15495574474334717,80.40899658203125,199.09510803222656,-100.3747787475586,0.01888093166053295,,,,,,,,
77,13649,0.2000003457069397,0.15491357445716858,80.54914855957031,199.0341033935547,-100.50813293457031,0.018913064152002335,,,,,,,,
78,13824,0.2000003457069397,0.15423333644866943,80.45040893554688,199.2147979736328,-100.5325927734375,0.01893780380487442,,,,,,,,
79,13999,,,,,,,0.20000001788139343,3.7947206497192383,0.18228642642498016,77.60931396484375,196.88511657714844,-93.63465881347656,0.019012242555618286,93.63465881347656
79,13999,0.2000003457069397,0.154841348528862,80.56212615966797,199.0638885498047,-100.53621673583984,0.0189675185829401,,,,,,,,
80,14174,0.2000003457069397,0.1531287431716919,80.77728271484375,199.55001831054688,-101.06780242919922,0.019001828506588936,,,,,,,,
81,14349,0.2000003457069397,0.15262183547019958,80.84324645996094,199.29556274414062,-101.14769744873047,0.01903105527162552,,,,,,,,
82,14524,0.2000003457069397,0.15169757604599,81.14908599853516,200.11453247070312,-101.73567962646484,0.019054414704442024,,,,,,,,
83,14699,0.2000003457069397,0.1532590091228485,81.26608276367188,199.8127899169922,-101.5924072265625,0.01908162795007229,,,,,,,,
84,14874,0.2000003457069397,0.15142376720905304,81.39836883544922,200.0105743408203,-101.99913024902344,0.019125433638691902,,,,,,,,
85,15049,0.2000003457069397,0.1502244770526886,81.4197006225586,200.2825927734375,-102.22836303710938,0.01913968287408352,,,,,,,,
86,15224,0.2000003457069397,0.1498580127954483,81.67533111572266,200.30711364746094,-102.5357666015625,0.019145172089338303,,,,,,,,
87,15399,0.2000003457069397,0.14971290528774261,81.60045623779297,200.43914794921875,-102.505859375,0.01915614865720272,,,,,,,,
88,15574,0.2000003457069397,0.14848561584949493,81.6898193359375,200.52159118652344,-102.76881408691406,0.01920018158853054,,,,,,,,
89,15749,,,,,,,0.20000001788139343,3.7713184356689453,0.17837682366371155,78.40010070800781,197.50230407714844,-95.04900360107422,0.019322771579027176,95.04900360107422
89,15749,0.2000003457069397,0.14969949424266815,81.50318145751953,200.32037353515625,-102.386474609375,0.019242433831095695,,,,,,,,
90,15924,0.2000003457069397,0.14897069334983826,81.82624816894531,200.5796661376953,-102.85465240478516,0.019277965649962425,,,,,,,,
91,16099,0.2000003457069397,0.14825470745563507,81.86980438232422,200.5872802734375,-102.99132537841797,0.019293127581477165,,,,,,,,
92,16274,0.2000003457069397,0.14731423556804657,81.89698028564453,200.99710083007812,-103.22087097167969,0.019318319857120514,,,,,,,,
93,16449,0.2000003457069397,0.14783713221549988,82.0533218383789,200.9561004638672,-103.30201721191406,0.019361568614840508,,,,,,,,
94,16624,0.2000003457069397,0.14631661772727966,82.1454086303711,201.01377868652344,-103.60030364990234,0.01938498578965664,,,,,,,,
95,16799,0.2000003457069397,0.14575131237506866,82.12935638427734,200.9492645263672,-103.64360809326172,0.019394146278500557,,,,,,,,
96,16974,0.2000003457069397,0.14596474170684814,82.39913177490234,201.11495971679688,-103.91918182373047,0.019418861716985703,,,,,,,,
97,17149,0.2000003457069397,0.14593841135501862,82.3526611328125,201.1979522705078,-103.8927230834961,0.01945057511329651,,,,,,,,
98,17324,0.2000003457069397,0.14475944638252258,82.45178985595703,201.36087036132812,-104.17522430419922,0.019482912495732307,,,,,,,,
99,17499,,,,,,,0.20000001788139343,3.742424249649048,0.17458279430866241,78.92936706542969,198.3175811767578,-96.22665405273438,0.019625898450613022,96.22665405273438
99,17499,0.2000003457069397,0.1439988762140274,82.55358123779297,201.274658203125,-104.35712432861328,0.019510800018906593,,,,,,,,
100,17674,0.2000003457069397,0.14376549422740936,82.63984680175781,201.55227661132812,-104.52876281738281,0.019521960988640785,,,,,,,,
101,17849,0.2000003457069397,0.14348942041397095,82.71275329589844,201.68431091308594,-104.6634292602539,0.01953752711415291,,,,,,,,
102,18024,0.2000003457069397,0.14391617476940155,82.88324737548828,201.83595275878906,-104.80964660644531,0.019557951018214226,,,,,,,,
103,18199,0.2000003457069397,0.14257192611694336,82.67942810058594,201.8588409423828,-104.78238677978516,0.019578389823436737,,,,,,,,
104,18374,0.2000003457069397,0.14226283133029938,82.86031341552734,202.0513458251953,-105.0413589477539,0.019612500444054604,,,,,,,,
105,18549,0.2000003457069397,0.14371387660503387,82.84992980957031,201.70289611816406,-104.77545928955078,0.019644441083073616,,,,,,,,
106,18724,0.2000003457069397,0.14199376106262207,83.06608581542969,202.102294921875,-105.29167175292969,0.019663890823721886,,,,,,,,
107,18899,0.2000003457069397,0.1412135362625122,83.08120727539062,202.15440368652344,-105.41706848144531,0.019692469388246536,,,,,,,,
108,19074,0.2000003457069397,0.14134319126605988,83.27066802978516,201.95977783203125,-105.55097198486328,0.019721003249287605,,,,,,,,
109,19249,,,,,,,0.20000001788139343,3.745478630065918,0.174250990152359,79.0999526977539,198.43739318847656,-96.46344757080078,0.019868940114974976,96.46344757080078
109,19249,0.2000003457069397,0.14147260785102844,83.34443664550781,202.09915161132812,-105.63604736328125,0.01974555477499962,,,,,,,,
110,19424,0.2000003457069397,0.14086614549160004,83.33064270019531,202.32644653320312,-105.74527740478516,0.019782373681664467,,,,,,,,
111,19599,0.2000003457069397,0.13998937606811523,83.3226318359375,202.45428466796875,-105.87506866455078,0.019788561388850212,,,,,,,,
112,19774,0.2000003457069397,0.13912516832351685,83.42522430419922,202.62339782714844,-106.12207794189453,0.019828632473945618,,,,,,,,
113,19949,0.2000003457069397,0.1393606960773468,83.5543441772461,202.67625427246094,-106.23157501220703,0.01984609104692936,,,,,,,,
114,20124,0.2000003457069397,0.1379881352186203,83.5694580078125,202.7109832763672,-106.42935180664062,0.019872775301337242,,,,,,,,
115,20299,0.2000003457069397,0.13907717168331146,83.63908386230469,202.70314025878906,-106.35795593261719,0.019882457330822945,,,,,,,,
116,20474,0.2000003457069397,0.13701649010181427,83.82234954833984,202.90591430664062,-106.84550476074219,0.019900573417544365,,,,,,,,
117,20649,0.2000003457069397,0.13687820732593536,83.84539031982422,202.99354553222656,-106.90371704101562,0.01993243582546711,,,,,,,,
118,20824,0.2000003457069397,0.1372746378183365,83.9339370727539,203.11912536621094,-106.9666748046875,0.019951757043600082,,,,,,,,
119,20999,,,,,,,0.20000001788139343,3.699247360229492,0.1686733216047287,79.93169403076172,199.55056762695312,-98.2315444946289,0.020077530294656754,98.2315444946289
119,20999,0.2000003457069397,0.13721561431884766,84.00008392333984,203.14222717285156,-107.04492950439453,0.019977116957306862,,,,,,,,
120,21174,0.2000003457069397,0.13639481365680695,83.79556274414062,203.25718688964844,-106.968505859375,0.01999933458864689,,,,,,,,
121,21349,0.2000003457069397,0.1358923614025116,84.06018829345703,203.30276489257812,-107.30652618408203,0.0200190469622612,,,,,,,,
122,21524,0.2000003457069397,0.13498352468013763,84.15052795410156,203.50704956054688,-107.55403900146484,0.02004077285528183,,,,,,,,
123,21699,0.2000003457069397,0.13568010926246643,84.27339172363281,203.4771270751953,-107.58171844482422,0.020053459331393242,,,,,,,,
124,21874,0.2000003457069397,0.1344698816537857,84.48026275634766,203.70114135742188,-107.9882583618164,0.02008560113608837,,,,,,,,
125,22049,0.2000003457069397,0.13461187481880188,84.27274322509766,203.67515563964844,-107.75735473632812,0.02009923942387104,,,,,,,,
126,22224,0.2000003457069397,0.13485443592071533,84.49276733398438,203.64414978027344,-107.94010162353516,0.02011631615459919,,,,,,,,
127,22399,0.2000003457069397,0.13364560902118683,84.60596466064453,203.95301818847656,-108.2697982788086,0.020133934915065765,,,,,,,,
128,22574,0.2000003457069397,0.1334453970193863,84.6060562133789,203.86508178710938,-108.27791595458984,0.02015135996043682,,,,,,,,
129,22749,,,,,,,0.20000001788139343,3.673672676086426,0.1656496822834015,80.2134780883789,200.04347229003906,-98.99874114990234,0.020282719284296036,98.99874114990234
129,22749,0.2000003457069397,0.133085697889328,84.55046081542969,204.02386474609375,-108.30008697509766,0.02017444372177124,,,,,,,,
130,22924,0.2000003457069397,0.13272269070148468,84.72543334960938,204.03109741210938,-108.52288818359375,0.020198799669742584,,,,,,,,
131,23099,0.2000003457069397,0.13325591385364532,84.74324798583984,204.2802734375,-108.52230072021484,0.020213238894939423,,,,,,,,
132,23274,0.2000003457069397,0.13202431797981262,84.88532257080078,204.2236785888672,-108.81071472167969,0.020235054194927216,,,,,,,,
133,23449,0.2000003457069397,0.13082772493362427,84.88389587402344,204.38720703125,-108.99508666992188,0.02025757171213627,,,,,,,,
134,23624,0.2000003457069397,0.13196946680545807,84.91233825683594,204.3260040283203,-108.86515808105469,0.020277151837944984,,,,,,,,
135,23799,0.2000003457069397,0.13123176991939545,85.07061767578125,204.3749542236328,-109.12767028808594,0.020289316773414612,,,,,,,,
136,23974,0.2000003457069397,0.1306992620229721,85.01496124267578,204.5715789794922,-109.1794662475586,0.020303523167967796,,,,,,,,
137,24149,0.2000003457069397,0.13159631192684174,85.15742492675781,204.40335083007812,-109.1734390258789,0.02031746134161949,,,,,,,,
138,24324,0.2000003457069397,0.13058751821517944,85.30963134765625,204.59185791015625,-109.4924545288086,0.020337622612714767,,,,,,,,
139,24499,,,,,,,0.20000001788139343,3.657705068588257,0.16382485628128052,80.43396759033203,200.42144775390625,-99.5282974243164,0.02038760483264923,99.5282974243164
139,24499,0.2000003457069397,0.129789799451828,85.29942321777344,204.49107360839844,-109.5641860961914,0.02034921385347843,,,,,,,,
140,24674,0.2000003457069397,0.1283642053604126,85.43046569824219,204.6422119140625,-109.90792083740234,0.020363762974739075,,,,,,,,
141,24849,0.2000003457069397,0.13044005632400513,85.39273071289062,204.742431640625,-109.62449645996094,0.020388731732964516,,,,,,,,
142,25024,0.2000003457069397,0.1291298121213913,85.50413513183594,205.07687377929688,-109.97046661376953,0.02040010876953602,,,,,,,,
143,25199,0.2000003457069397,0.12883417308330536,85.52803802490234,204.9852294921875,-110.01388549804688,0.0204155370593071,,,,,,,,
144,25374,0.2000003457069397,0.12816937267780304,85.67179870605469,205.1510772705078,-110.2759017944336,0.020422236993908882,,,,,,,,
145,25549,0.2000003457069397,0.12789343297481537,85.58422088623047,204.98573303222656,-110.19058990478516,0.020445045083761215,,,,,,,,
146,25724,0.2000003457069397,0.12807373702526093,85.71088409423828,205.07456970214844,-110.31192779541016,0.020458893850445747,,,,,,,,
147,25899,0.2000003457069397,0.1265818029642105,85.89281463623047,205.0829315185547,-110.68643188476562,0.020471690222620964,,,,,,,,
148,26074,0.2000003457069397,0.12730136513710022,85.8042221069336,205.203369140625,-110.52984619140625,0.020477019250392914,,,,,,,,
149,26249,,,,,,,0.20000001788139343,3.641061782836914,0.16218672692775726,80.55175018310547,200.49996948242188,-99.87125396728516,0.02058778703212738,99.87125396728516
149,26249,0.2000003457069397,0.12730544805526733,85.84532165527344,205.25375366210938,-110.58048248291016,0.020488549023866653,,,,,,,,
150,26424,0.2000003457069397,0.12647517025470734,86.0150146484375,205.52682495117188,-110.91107940673828,0.020507749170064926,,,,,,,,
151,26599,0.2000003457069397,0.1268627643585205,86.01809692382812,205.46908569335938,-110.85296630859375,0.02052222564816475,,,,,,,,
152,26774,0.2000003457069397,0.12661205232143402,86.03632354736328,205.47921752929688,-110.90525817871094,0.02052648738026619,,,,,,,,
153,26949,0.2000003457069397,0.1265994757413864,86.22175598144531,205.640380859375,-111.12458801269531,0.020536618307232857,,,,,,,,
154,27124,0.2000003457069397,0.12542560696601868,86.19010925292969,205.6803741455078,-111.25118255615234,0.020544756203889847,,,,,,,,
155,27299,0.2000003457069397,0.1262868493795395,86.40274810791016,205.69241333007812,-111.35592651367188,0.020561041310429573,,,,,,,,
156,27474,0.2000003457069397,0.1254395991563797,86.34465026855469,205.73992919921875,-111.41580200195312,0.020568516105413437,,,,,,,,
157,27649,0.2000003457069397,0.12460972368717194,86.51988983154297,205.73638916015625,-111.69657135009766,0.020577576011419296,,,,,,,,
158,27824,0.2000003457069397,0.12475675344467163,86.39738464355469,205.99237060546875,-111.60640716552734,0.02058892510831356,,,,,,,,
159,27999,,,,,,,0.20000001788139343,3.630826234817505,0.15993385016918182,81.22429656982422,201.3316192626953,-100.9983901977539,0.020694056525826454,100.9983901977539
159,27999,0.2000003457069397,0.12401194125413895,86.49647521972656,205.96218872070312,-111.79478454589844,0.020598266273736954,,,,,,,,
160,28174,0.2000003457069397,0.12283137440681458,86.51888275146484,206.27029418945312,-112.02995300292969,0.020603418350219727,,,,,,,,
161,28349,0.2000003457069397,0.12421221286058426,86.59757232666016,205.8621826171875,-111.8502426147461,0.020608194172382355,,,,,,,,
162,28524,0.2000003457069397,0.1236642599105835,86.62952423095703,206.08724975585938,-111.99734497070312,0.02062123455107212,,,,,,,,
163,28699,0.2000003457069397,0.12398075312376022,86.67931365966797,206.13653564453125,-112.01640319824219,0.020628580823540688,,,,,,,,
164,28874,0.2000003457069397,0.12385440617799759,86.74195861816406,206.04818725585938,-112.07757568359375,0.02063305862247944,,,,,,,,
165,29049,0.2000003457069397,0.12269359827041626,86.81120300292969,206.2047576904297,-112.32672119140625,0.02064008265733719,,,,,,,,
166,29224,0.2000003457069397,0.1235344260931015,86.82733154296875,206.38140869140625,-112.27053833007812,0.020648876205086708,,,,,,,,
167,29399,0.2000003457069397,0.12317921966314316,87.00700378417969,206.28941345214844,-112.47727966308594,0.02065034955739975,,,,,,,,
168,29574,0.2000003457069397,0.12126225233078003,86.85693359375,206.41200256347656,-112.59706115722656,0.020657245069742203,,,,,,,,
169,29749,,,,,,,0.20000001788139343,3.6260406970977783,0.1591189205646515,81.46127319335938,201.6423797607422,-101.4018325805664,0.02070963755249977,101.4018325805664
169,29749,0.2000003457069397,0.12281964719295502,87.06373596191406,206.2432861328125,-112.57074737548828,0.020669199526309967,,,,,,,,
170,29924,0.2000003457069397,0.12309516966342926,87.08979034423828,206.28712463378906,-112.57038116455078,0.02067183516919613,,,,,,,,
171,30099,0.2000003457069397,0.12142626196146011,87.0982666015625,206.6500701904297,-112.86509704589844,0.020675383508205414,,,,,,,,
172,30274,0.2000003457069397,0.12255216389894485,87.0930404663086,206.57852172851562,-112.70140838623047,0.020683009177446365,,,,,,,,
173,30449,0.2000003457069397,0.12172237783670425,87.16311645507812,206.32334899902344,-112.82660675048828,0.020685603842139244,,,,,,,,
174,30624,0.2000003457069397,0.12168896198272705,87.05049896240234,206.64857482910156,-112.78335571289062,0.02068803831934929,,,,,,,,
175,30799,0.2000003457069397,0.1219482496380806,87.23951721191406,206.53355407714844,-112.91613006591797,0.020696233958005905,,,,,,,,
176,30974,0.2000003457069397,0.12039574980735779,87.330078125,206.73609924316406,-113.24592590332031,0.020697828382253647,,,,,,,,
177,31149,0.2000003457069397,0.12134019285440445,87.13713836669922,206.7061309814453,-112.92607879638672,0.020702851936221123,,,,,,,,
178,31324,0.2000003457069397,0.12120058387517929,87.38549041748047,206.65370178222656,-113.18185424804688,0.020706627517938614,,,,,,,,
179,31499,,,,,,,0.20000001788139343,3.6151235103607178,0.1579289734363556,81.57804870605469,201.74456787109375,-101.6912612915039,0.02078314870595932,101.6912612915039
179,31499,0.2000003457069397,0.12137490510940552,87.26284790039062,206.73095703125,-113.0523681640625,0.020711345598101616,,,,,,,,
180,31674,0.2000003457069397,0.12077512592077255,87.41606903076172,206.65745544433594,-113.267578125,0.02071395143866539,,,,,,,,
181,31849,0.2000003457069397,0.12105927616357803,87.43424987792969,207.01971435546875,-113.3218994140625,0.020712142810225487,,,,,,,,
182,32024,0.2000003457069397,0.11971928924322128,87.48222351074219,206.9142608642578,-113.52023315429688,0.020714905112981796,,,,,,,,
183,32199,0.2000003457069397,0.12154631316661835,87.38318634033203,206.81582641601562,-113.16773223876953,0.020717347040772438,,,,,,,,
184,32374,0.2000003457069397,0.1211032122373581,87.53466033935547,206.74034118652344,-113.36077117919922,0.020719846710562706,,,,,,,,
185,32549,0.2000003457069397,0.120676189661026,87.54402923583984,207.0048370361328,-113.47776794433594,0.02072356641292572,,,,,,,,
186,32724,0.2000003457069397,0.12158530950546265,87.30431365966797,206.68533325195312,-113.05769348144531,0.020725730806589127,,,,,,,,
187,32899,0.2000003457069397,0.11979637295007706,87.48914337158203,206.969970703125,-113.52847290039062,0.02072482369840145,,,,,,,,
188,33074,0.2000003457069397,0.11953511089086533,87.58454132080078,207.20530700683594,-113.70439910888672,0.020726727321743965,,,,,,,,
189,33249,,,,,,,0.20000001788139343,3.6059436798095703,0.15687479078769684,81.72351837158203,201.98585510253906,-102.01988220214844,0.020832698792219162,102.01988220214844
